"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.060637969E1;-1.060631350E-1;4.343800068E0;8.491362572E0;9.538505477E0
2.060796250E1;-8.669883013E-2;4.345504761E0;8.457240105E0;9.508724336E0
2.060992344E1;-7.159620523E-2;4.345926285E0;8.440231323E0;9.493666630E0
2.061192188E1;-5.025908351E-2;4.345859528E0;8.427638054E0;9.482304792E0
2.061392188E1;-3.598006442E-2;4.341262341E0;8.430548668E0;9.482721346E0
2.061637812E1;-2.041775174E-2;4.335133076E0;8.433824539E0;9.482783981E0
2.061796094E1;-9.777919389E-3;4.333639145E0;8.434044838E0;9.482280115E0
2.061992188E1;3.993528429E-3;4.327634335E0;8.433537483E0;9.479081673E0
2.062192188E1;2.127008885E-2;4.322118282E0;8.437972069E0;9.480534347E0
2.062392188E1;4.216668010E-2;4.318642139E0;8.440307617E0;9.481099126E0
2.062637500E1;5.566040054E-2;4.305560112E0;8.443678856E0;9.478220222E0
2.062795781E1;7.051403075E-2;4.288934708E0;8.426555634E0;9.455515480E0
2.062992188E1;7.605899870E-2;4.270106316E0;8.409010887E0;9.431386802E0
2.063192188E1;7.197927684E-2;4.253270626E0;8.386946678E0;9.404061177E0
2.063392188E1;6.530424207E-2;4.251393318E0;8.353341103E0;9.373202087E0
2.063637812E1;6.545747072E-2;4.256038189E0;8.307573318E0;9.334555168E0
2.063797500E1;4.721365869E-2;4.252859116E0;8.276362419E0;9.305225128E0
2.063992188E1;2.260126546E-2;4.244076729E0;8.285422325E0;9.309184777E0
2.064192188E1;-5.382165313E-3;4.237133980E0;8.312131882E0;9.329784014E0
2.064392188E1;-2.357809804E-2;4.233139992E0;8.333249092E0;9.346821414E0
2.064639375E1;-2.834734693E-2;4.221762657E0;8.341169357E0;9.348753380E0
2.064797031E1;-3.031059355E-2;4.200894833E0;8.357400894E0;9.353854063E0
2.064992188E1;-3.030101582E-2;4.180113316E0;8.370158195E0;9.355950711E0
2.065192188E1;-4.117069393E-2;4.160509586E0;8.383632660E0;9.359317904E0
2.065392188E1;-5.211698264E-2;4.147341251E0;8.377283096E0;9.347835456E0
2.065637812E1;-7.171113044E-2;4.142715931E0;8.350275993E0;9.321713734E0
2.065796719E1;-8.634448797E-2;4.147705555E0;8.313520432E0;9.291153788E0
2.065992188E1;-9.635225683E-2;4.152752399E0;8.296263695E0;9.278072404E0
2.066192188E1;-1.190397143E-1;4.160969257E0;8.254977226E0;9.245133023E0
2.066392188E1;-1.465634406E-1;4.175018787E0;8.201375961E0;9.204065970E0
2.066637656E1;-1.738669276E-1;4.182009697E0;8.169082642E0;9.178962143E0
2.066796094E1;-1.971194148E-1;4.172164440E0;8.157907486E0;9.165002277E0
2.066992188E1;-2.105939835E-1;4.157071590E0;8.153702736E0;9.154696190E0
2.067192188E1;-2.048095912E-1;4.144095421E0;8.144135475E0;9.140154072E0
2.067392188E1;-1.830989718E-1;4.133158207E0;8.105187416E0;9.100032145E0
2.067637656E1;-1.748246104E-1;4.127910137E0;8.055731773E0;9.053453493E0
2.067828438E1;-1.733018905E-1;4.128101349E0;7.998108387E0;9.002277049E0
2.067992188E1;-1.797087789E-1;4.140561104E0;7.933225632E0;8.950564810E0
2.068192188E1;-1.977514774E-1;4.155146599E0;7.861725330E0;8.894440627E0
2.068392188E1;-2.122507691E-1;4.174213886E0;7.789908886E0;8.840350242E0
2.068637812E1;-2.279758900E-1;4.187841892E0;7.712135315E0;8.778782594E0
2.068796094E1;-2.361449003E-1;4.202915668E0;7.622573376E0;8.707691393E0
2.068992188E1;-2.306095064E-1;4.228371143E0;7.536985397E0;8.645140378E0
2.069192188E1;-2.210518420E-1;4.256085873E0;7.452431679E0;8.584979254E0
2.069392188E1;-2.230725586E-1;4.276063442E0;7.370051861E0;8.523622725E0
2.069638125E1;-2.207453847E-1;4.295963764E0;7.290803909E0;8.465214400E0
2.069796250E1;-2.232162207E-1;4.310721874E0;7.219217300E0;8.411257159E0
2.069992344E1;-2.375239581E-1;4.321677685E0;7.151939869E0;8.359638720E0
2.070192188E1;-2.421112508E-1;4.330124378E0;7.082450867E0;8.304800134E0
2.070392188E1;-2.460951954E-1;4.340275764E0;7.019876003E0;8.256949537E0
2.070637656E1;-2.511709034E-1;4.351797104E0;6.967232227E0;8.218488290E0
2.070797188E1;-2.615904808E-1;4.366775036E0;6.923657894E0;8.189883542E0
2.070992188E1;-2.681505978E-1;4.375135422E0;6.871406555E0;8.150456598E0
2.071192188E1;-2.721058130E-1;4.386397839E0;6.814635277E0;8.108870546E0
2.071392188E1;-2.887790203E-1;4.395208359E0;6.759932518E0;8.068329287E0
2.071637813E1;-3.063715994E-1;4.399431705E0;6.696160793E0;8.017944391E0
2.071821406E1;-3.156323731E-1;4.405110836E0;6.641304493E0;7.975684964E0
2.072030312E1;-3.197216988E-1;4.418844223E0;6.591227531E0;7.941831439E0
2.072220156E1;-3.254869282E-1;4.439348221E0;6.547394753E0;7.917204836E0
2.072392188E1;-3.228628933E-1;4.466919422E0;6.516940594E0;7.907472686E0
2.072637656E1;-3.124050200E-1;4.494663715E0;6.511692524E0;7.918442924E0
2.072795938E1;-3.026175201E-1;4.523757935E0;6.525856495E0;7.946242270E0
2.072992188E1;-2.982026041E-1;4.556999207E0;6.553188324E0;7.987455400E0
2.073192188E1;-2.767218351E-1;4.582588196E0;6.591505527E0;8.032722743E0
2.073392188E1;-2.594931722E-1;4.603695393E0;6.646457195E0;8.089297944E0
2.073637812E1;-2.358576059E-1;4.634341240E0;6.707126141E0;8.155874484E0
2.073796719E1;-2.194716781E-1;4.653820515E0;6.783156395E0;8.229059720E0
2.073992188E1;-1.952615231E-1;4.668865681E0;6.871186733E0;8.309611359E0
2.074192188E1;-1.562743336E-1;4.685251236E0;6.960854053E0;8.392227950E0
2.074392188E1;-1.230906993E-1;4.694167614E0;7.060002804E0;8.479032993E0
2.074638125E1;-1.003745124E-1;4.692405224E0;7.158950329E0;8.560333617E0
2.074796406E1;-8.744582534E-2;4.689369678E0;7.244174480E0;8.629941985E0
2.074992500E1;-7.797435671E-2;4.683374405E0;7.318959236E0;8.689490210E0
2.075192188E1;-6.464345008E-2;4.679524899E0;7.392758846E0;8.749572299E0
2.075392188E1;-6.791871786E-2;4.671624184E0;7.458455563E0;8.800979766E0
2.075637812E1;-6.001785025E-2;4.667141914E0;7.519153118E0;8.850055333E0
2.075828594E1;-5.532521382E-2;4.661156178E0;7.574085712E0;8.893605128E0
2.075992188E1;-5.048892647E-2;4.648447990E0;7.622036934E0;8.927825316E0
2.076192188E1;-4.217625782E-2;4.640000820E0;7.673061848E0;8.967009790E0
2.076392188E1;-1.336922310E-2;4.640996933E0;7.720553875E0;9.008106538E0
2.076637656E1;2.473689243E-2;4.643496513E0;7.754091263E0;9.038174766E0
2.076795938E1;6.544789672E-2;4.650755882E0;7.783808231E0;9.067606315E0
2.076992188E1;1.109760329E-1;4.668319702E0;7.818246365E0;9.106618513E0
2.077192188E1;1.665981263E-1;4.691514492E0;7.841403484E0;9.139238030E0
2.077392188E1;2.217701077E-1;4.720513344E0;7.865038395E0;9.175579391E0
2.077637500E1;2.692806423E-1;4.753993988E0;7.885542393E0;9.211663787E0
2.077797188E1;3.144257069E-1;4.786688805E0;7.912147045E0;9.252746841E0
2.077992188E1;3.576267064E-1;4.819796562E0;7.939307213E0;9.294672387E0
2.078192188E1;3.965755701E-1;4.848402023E0;7.965499401E0;9.333458902E0
2.078392188E1;4.295389354E-1;4.879172325E0;7.992630482E0;9.374058262E0
2.078637813E1;4.671757817E-1;4.905556679E0;8.015854836E0;9.409392557E0
2.078796094E1;5.010872483E-1;4.928550243E0;8.035161018E0;9.439571416E0
2.078992188E1;5.322118998E-1;4.943241119E0;8.047017097E0;9.459036232E0
2.079192188E1;5.487414598E-1;4.955700874E0;8.064169884E0;9.481082441E0
2.079392188E1;5.666692257E-1;4.967757702E0;8.076600075E0;9.499010441E0
2.079637969E1;5.901707411E-1;4.976491928E0;8.084520340E0;9.511742350E0
2.079796094E1;6.110481620E-1;4.991106033E0;8.089404106E0;9.524861053E0
2.079992344E1;6.311307549E-1;5.006706715E0;8.088245392E0;9.533370426E0
2.080192188E1;6.336973310E-1;5.031386375E0;8.072711945E0;9.533367679E0
2.080392188E1;6.298666000E-1;5.054245949E0;8.063709259E0;9.537585704E0
2.080637813E1;6.438199878E-1;5.078149796E0;8.042123795E0;9.532988233E0
2.080796094E1;6.646878719E-1;5.111984253E0;8.022117615E0;9.535647015E0
2.080992188E1;6.851151586E-1;5.133522987E0;8.002724648E0;9.532368165E0
2.081192188E1;7.079654336E-1;5.159159660E0;7.974683762E0;9.524375284E0
2.081392188E1;7.314094901E-1;5.183992863E0;7.949017525E0;9.518173220E0
2.081637812E1;7.461673021E-1;5.208355904E0;7.930917263E0;9.517519924E0
2.081796250E1;7.710574269E-1;5.238149643E0;7.920392513E0;9.527085536E0
2.081992344E1;7.854226828E-1;5.273248672E0;7.920881271E0;9.548005052E0
2.082192188E1;7.942429185E-1;5.299910069E0;7.927115917E0;9.568648563E0
2.082392188E1;8.015404344E-1;5.327778816E0;7.941902161E0;9.596952856E0
2.082637812E1;8.056392670E-1;5.352170944E0;7.956688881E0;9.623080920E0
2.082796719E1;8.067119122E-1;5.375193596E0;7.980448723E0;9.655622824E0
2.082992188E1;7.925765514E-1;5.389941692E0;8.019359589E0;9.694832502E0
2.083192188E1;7.736910582E-1;5.393044472E0;8.056880951E0;9.726091568E0
2.083392188E1;7.609539032E-1;5.395352364E0;8.089097977E0;9.753070493E0
2.083637812E1;7.382856011E-1;5.386149406E0;8.124138832E0;9.775341571E0
2.083828750E1;7.187393904E-1;5.375921249E0;8.165214539E0;9.802440719E0
2.083992188E1;6.961189508E-1;5.363107204E0;8.200955391E0;9.823602690E0
2.084192188E1;6.795510650E-1;5.346462727E0;8.232558250E0;9.839790073E0
2.084392188E1;6.594301462E-1;5.325997353E0;8.256758690E0;9.847596660E0
2.084638125E1;6.386389136E-1;5.306815147E0;8.280155182E0;9.855511986E0
2.084797812E1;6.147926450E-1;5.291253090E0;8.305753708E0;9.867161391E0
2.084992188E1;5.884373188E-1;5.286818981E0;8.332789421E0;9.885954327E0
2.085192188E1;5.560868382E-1;5.275269032E0;8.372887611E0;9.911757810E0
2.085392188E1;5.367512703E-1;5.260396481E0;8.405716896E0;9.930556359E0
2.085637656E1;5.177605152E-1;5.254267216E0;8.447787285E0;9.961953119E0
2.085796094E1;5.204324126E-1;5.255043030E0;8.497156143E0;1.000439852E1
2.085992188E1;5.208442211E-1;5.248798847E0;8.543536186E0;1.004057661E1
2.086192188E1;5.080591440E-1;5.229099274E0;8.591506958E0;1.007053102E1
2.086392188E1;5.004935265E-1;5.217013359E0;8.647875786E0;1.011204617E1
2.086637500E1;5.097734332E-1;5.207896709E0;8.699006081E0;1.015158923E1
2.086795781E1;5.103001595E-1;5.194852352E0;8.754637718E0;1.019267280E1
2.086992188E1;5.116217136E-1;5.182834148E0;8.809226036E0;1.023357171E1
2.087192188E1;5.053681135E-1;5.171092987E0;8.871934891E0;1.028138261E1
2.087392188E1;4.876126945E-1;5.159964561E0;8.946164131E0;1.033909344E1
2.087637813E1;4.840309620E-1;5.149286270E0;9.026150703E0;1.040292418E1
2.087796719E1;4.782082736E-1;5.136367321E0;9.112752914E0;1.047154325E1
2.087992188E1;4.750191867E-1;5.126254082E0;9.206328392E0;1.054801434E1
2.088192188E1;4.743392467E-1;5.120995998E0;9.301837921E0;1.062891276E1
2.088392188E1;4.646283686E-1;5.117587090E0;9.407948494E0;1.071984478E1
2.088637500E1;4.594472945E-1;5.115891933E0;9.514748573E0;1.081267231E1
2.088795938E1;4.460397661E-1;5.113229275E0;9.610392570E0;1.089512324E1
2.088992188E1;4.279970825E-1;5.107138634E0;9.696458817E0;1.096755944E1
2.089192188E1;4.039401114E-1;5.101986408E0;9.784049034E0;1.104178647E1
2.089392188E1;3.856484294E-1;5.093606472E0;9.859198570E0;1.110393390E1
2.089637813E1;3.683623075E-1;5.086481571E0;9.920872688E0;1.115489581E1
2.089796094E1;3.515645862E-1;5.069272041E0;9.976887703E0;1.119640143E1
2.089992188E1;3.431369960E-1;5.049745083E0;1.000748539E1;1.121460798E1
2.090192188E1;3.397563696E-1;5.037103653E0;1.002472401E1;1.122421218E1
2.090392188E1;3.441329598E-1;5.009205818E0;1.003129292E1;1.121772740E1
2.090637812E1;3.540066481E-1;4.989459038E0;1.003225136E1;1.121008874E1
2.090796094E1;3.560082018E-1;4.969156265E0;1.001911163E1;1.118936342E1
2.090992188E1;3.515454233E-1;4.961408138E0;9.996548653E0;1.116557835E1
2.091192188E1;3.507122397E-1;4.959023952E0;9.972281456E0;1.114276963E1
2.091392188E1;3.453779519E-1;4.952061653E0;9.931417465E0;1.110293895E1
2.091637812E1;3.413269520E-1;4.941143990E0;9.884586334E0;1.105605965E1
2.091829688E1;3.323056400E-1;4.940052032E0;9.833168030E0;1.100934760E1
2.092011406E1;3.192619979E-1;4.946047306E0;9.784058571E0;1.096782177E1
2.092192188E1;3.150961101E-1;4.939180851E0;9.734930038E0;1.092079008E1
2.092392188E1;3.154312670E-1;4.941354275E0;9.680063248E0;1.087290685E1
2.092637656E1;3.165422082E-1;4.947464466E0;9.617067337E0;1.081968520E1
2.092795938E1;3.145118952E-1;4.950098038E0;9.562911034E0;1.077272741E1
2.092992188E1;3.094362319E-1;4.958008766E0;9.508102417E0;1.072760986E1
2.093192188E1;3.112079203E-1;4.956753731E0;9.457260132E0;1.068204227E1
2.093392188E1;3.078943491E-1;4.964674473E0;9.411060333E0;1.064475684E1
2.093637812E1;3.085072637E-1;4.974730015E0;9.357000351E0;1.060172491E1
2.093796094E1;3.114090264E-1;4.985905647E0;9.291830063E0;1.054961310E1
2.093992188E1;3.256688714E-1;5.002856731E0;9.231007576E0;1.050457693E1
2.094192188E1;3.287334740E-1;5.022010326E0;9.175710678E0;1.046529120E1
2.094392188E1;3.363757730E-1;5.045703411E0;9.119791985E0;1.042798530E1
2.094638125E1;3.474848568E-1;5.079662800E0;9.075078011E0;1.040580419E1
2.094796250E1;3.592355847E-1;5.110662937E0;9.032538414E0;1.038434765E1
2.094992188E1;3.723558486E-1;5.144660473E0;9.002304077E0;1.037533898E1
2.095192188E1;3.988644481E-1;5.176101208E0;8.987401962E0;1.037904189E1
2.095392188E1;4.333600700E-1;5.205798626E0;8.977490425E0;1.038669700E1
2.095637656E1;4.658254683E-1;5.242621422E0;8.975287437E0;1.040470362E1
2.095796094E1;5.028685331E-1;5.275517941E0;8.978763580E0;1.042603289E1
2.095992188E1;5.434263349E-1;5.301250935E0;8.990180016E0;1.045092868E1
2.096192188E1;5.876137018E-1;5.317991257E0;9.006593704E0;1.047592722E1
2.096392188E1;6.184318662E-1;5.341559410E0;9.016036987E0;1.049779205E1
2.096637813E1;6.526880860E-1;5.359152317E0;9.017770767E0;1.051031422E1
2.096796250E1;6.839085221E-1;5.365712166E0;9.008806229E0;1.050795830E1
2.096992344E1;7.066150904E-1;5.362724781E0;8.990390778E0;1.049215175E1
2.097192188E1;7.309401631E-1;5.355598927E0;8.964188576E0;1.046773090E1
2.097392344E1;7.527561784E-1;5.344614983E0;8.934537888E0;1.043827181E1
2.097637656E1;7.641908526E-1;5.329875946E0;8.896614075E0;1.039910127E1
2.097796406E1;7.658668160E-1;5.320136070E0;8.857435226E0;1.036072191E1
2.097992500E1;7.666042447E-1;5.312456131E0;8.809723854E0;1.031606061E1
2.098192188E1;7.772536874E-1;5.300609589E0;8.776003838E0;1.028196619E1
2.098392188E1;7.943865061E-1;5.298119068E0;8.737859726E0;1.024945404E1
2.098637656E1;8.176007271E-1;5.290563583E0;8.703354836E0;1.021797041E1
2.098797188E1;8.433814645E-1;5.281446457E0;8.672143936E0;1.018877075E1
2.098992188E1;8.649293184E-1;5.269504070E0;8.641448975E0;1.015826837E1
2.099192188E1;9.003251791E-1;5.257140160E0;8.612815857E0;1.013058266E1
2.099392188E1;9.521644115E-1;5.248970985E0;8.593967438E0;1.011506746E1
2.099638125E1;1.010199904E0;5.231407166E0;8.582380295E0;1.010175115E1
2.099828594E1;1.080426693E0;5.224540710E0;8.570792198E0;1.009562412E1
2.099992188E1;1.146573663E0;5.220058441E0;8.570034981E0;1.009995747E1
2.100192188E1;1.197005153E0;5.214073181E0;8.580014229E0;1.011118315E1
2.100392188E1;1.241862774E0;5.210348129E0;8.598717690E0;1.013054276E1
2.100637812E1;1.273514152E0;5.199162006E0;8.618742943E0;1.014573082E1
2.100796719E1;1.300501585E0;5.186903954E0;8.648776054E0;1.016841208E1
2.100992188E1;1.324328780E0;5.174501896E0;8.687140465E0;1.019782948E1
2.101192188E1;1.338502407E0;5.155137539E0;8.725706100E0;1.022276766E1
2.101392188E1;1.359791636E0;5.125813484E0;8.764702797E0;1.024416967E1
2.101637813E1;1.386204481E0;5.100684166E0;8.798460960E0;1.026408579E1
2.101796094E1;1.402216911E0;5.068266392E0;8.835753441E0;1.028222132E1
2.101992188E1;1.419148684E0;5.028503418E0;8.875564575E0;1.029929493E1
2.102192188E1;1.431694388E0;4.986528397E0;8.910356522E0;1.031065796E1
2.102392188E1;1.447285414E0;4.944601059E0;8.932431221E0;1.031174293E1
2.102637812E1;1.459926724E0;4.905220985E0;8.966257095E0;1.032406631E1
2.102796719E1;1.482125759E0;4.871999741E0;9.001040459E0;1.034175070E1
2.102992188E1;1.506019950E0;4.835224628E0;9.047238350E0;1.036822140E1
2.103192188E1;1.536522150E0;4.796017170E0;9.091444016E0;1.039312442E1
2.103392188E1;1.563547730E0;4.749588490E0;9.144203186E0;1.042207869E1
2.103637813E1;1.602036953E0;4.723108768E0;9.204049110E0;1.046846688E1
2.103796094E1;1.648407817E0;4.685289860E0;9.274524689E0;1.052074130E1
2.103992188E1;1.692001462E0;4.650516510E0;9.349348068E0;1.057830242E1
2.104177188E1;1.746886253E0;4.609747887E0;9.427293777E0;1.063838593E1
2.104392188E1;1.775788903E0;4.586141109E0;9.467104912E0;1.066827971E1
2.104653906E1;1.843516111E0;4.544414997E0;9.552136421E0;1.073748432E1
2.104799844E1;1.947309613E0;4.477674484E0;9.686987877E0;1.084800985E1
2.104977188E1;2.008754492E0;4.438735008E0;9.767796516E0;1.091546205E1
2.105192188E1;2.034056187E0;4.415741444E0;9.801928520E0;1.094138747E1
2.105392188E1;2.080484629E0;4.366229057E0;9.869234085E0;1.099063938E1
2.105637813E1;2.125370979E0;4.324359417E0;9.924914360E0;1.103273362E1
2.105811875E1;2.168888092E0;4.285353184E0;9.960961342E0;1.105843924E1
2.105977188E1;2.216321945E0;4.237775326E0;9.994805336E0;1.108002511E1
2.106192188E1;2.224577427E0;4.220987320E0;1.000368404E1;1.108328350E1
2.106392188E1;2.237218857E0;4.185907364E0;1.000229454E1;1.107126301E1
2.106637812E1;2.247159481E0;4.149448395E0;9.994815826E0;1.105278205E1
2.106796094E1;2.235973597E0;4.117030621E0;9.986905098E0;1.103121899E1
2.106992188E1;2.214531183E0;4.095607758E0;9.970126152E0;1.100370696E1
2.107192344E1;2.182564020E0;4.084326267E0;9.935707092E0;1.096191508E1
2.107392188E1;2.142149687E0;4.074404716E0;9.896385193E0;1.091457828E1
2.107637812E1;2.105355740E0;4.066503525E0;9.856574059E0;1.086834973E1
2.107839531E1;2.061532259E0;4.070334435E0;9.808565140E0;1.081783193E1
2.107977969E1;1.975340962E0;4.075505733E0;9.725035667E0;1.072790929E1
2.108192188E1;1.951906443E0;4.074931622E0;9.694065094E0;1.069532162E1
2.108392188E1;1.903514862E0;4.082841873E0;9.623608589E0;1.062576157E1
2.108637813E1;1.851991534E0;4.093548775E0;9.543517113E0;1.054825735E1
2.108796094E1;1.804960012E0;4.113181114E0;9.444541931E0;1.045827480E1
2.108992188E1;1.737548828E0;4.131922722E0;9.335806847E0;1.035611659E1
2.109192188E1;1.666939020E0;4.148452759E0;9.228431702E0;1.025437944E1
2.109392188E1;1.599173427E0;4.166495323E0;9.108463287E0;1.014303418E1
2.109638125E1;1.531331420E0;4.187525749E0;8.981714249E0;1.002753901E1
2.109796250E1;1.460214019E0;4.214178085E0;8.852062225E0;9.912140412E0
2.109992344E1;1.393971324E0;4.234844685E0;8.725275040E0;9.798341190E0
2.110192188E1;1.332660556E0;4.253509998E0;8.598411560E0;9.685092298E0
2.110392188E1;1.274663448E0;4.266381264E0;8.480818748E0;9.578677499E0
2.110637813E1;1.220717311E0;4.276542187E0;8.366747856E0;9.475306513E0
2.110796094E1;1.171090245E0;4.288455486E0;8.244605064E0;9.366739854E0
2.110992188E1;1.135196447E0;4.287890434E0;8.122501373E0;9.254712524E0
2.111192188E1;1.102271318E0;4.280344009E0;8.012234688E0;9.150532858E0
2.111392188E1;1.086230159E0;4.269254208E0;7.893280983E0;9.039375649E0
2.111637500E1;1.062872291E0;4.265232086E0;7.782294750E0;8.937897618E0
2.111795938E1;1.042186379E0;4.271370411E0;7.674939156E0;8.845080479E0
2.111992188E1;1.026767850E0;4.287143707E0;7.579592228E0;8.768356273E0
2.112192188E1;1.020313025E0;4.298195362E0;7.494780064E0;8.699841966E0
2.112392188E1;1.022802949E0;4.317454815E0;7.421191692E0;8.646422849E0
2.112637813E1;1.037532091E0;4.341951847E0;7.362083912E0;8.609837293E0
2.112797344E1;1.061033607E0;4.365711689E0;7.318375587E0;8.587424067E0
2.112992188E1;1.086651444E0;4.389270782E0;7.285526752E0;8.574695879E0
2.113192188E1;1.117977262E0;4.423871517E0;7.259784698E0;8.574671202E0
2.113392188E1;1.155192733E0;4.460685253E0;7.242440701E0;8.584004338E0
2.113637812E1;1.188960552E0;4.487844944E0;7.236685753E0;8.597906729E0
2.113796094E1;1.231682777E0;4.510321617E0;7.237844467E0;8.616637168E0
2.113992188E1;1.267547846E0;4.533411026E0;7.246644974E0;8.641316824E0
2.114192188E1;1.296555996E0;4.559010029E0;7.253971577E0;8.665202452E0
2.114392188E1;1.326196194E0;4.568155766E0;7.268097401E0;8.686315863E0
2.114637969E1;1.359274507E0;4.576622009E0;7.280614376E0;8.706344922E0
2.114796094E1;1.385131836E0;4.574495792E0;7.299154758E0;8.724807284E0
2.114992188E1;1.404850483E0;4.565148830E0;7.324466228E0;8.744254929E0
2.115192188E1;1.412818432E0;4.555332661E0;7.354384422E0;8.765505222E0
2.115392188E1;1.418689013E0;4.540613174E0;7.388439655E0;8.787427784E0
2.115637969E1;1.430449367E0;4.518835545E0;7.427129745E0;8.810693294E0
2.115829688E1;1.436578512E0;4.494012356E0;7.469373226E0;8.834672675E0
2.115992188E1;1.441912770E0;4.476190090E0;7.508015633E0;8.859214914E0
2.116192188E1;1.433638453E0;4.451165676E0;7.549540520E0;8.880526851E0
2.116392188E1;1.425038457E0;4.419648647E0;7.591506004E0;8.899156824E0
2.116637500E1;1.421973825E0;4.392795086E0;7.634515762E0;8.922134787E0
2.116795938E1;1.430487633E0;4.373353958E0;7.670323372E0;8.944628575E0
2.116992188E1;1.435553670E0;4.356930256E0;7.704531193E0;8.966797449E0
2.117192188E1;1.449871063E0;4.329185963E0;7.737724781E0;8.984228514E0
2.117392188E1;1.464456558E0;4.305943012E0;7.775361538E0;9.007886838E0
2.117637813E1;1.475355029E0;4.277633667E0;7.814099789E0;9.029672074E0
2.117796094E1;1.494575739E0;4.257762432E0;7.857032776E0;9.060643554E0
2.117992188E1;1.520605326E0;4.248836517E0;7.896929741E0;9.095402775E0
2.118192188E1;1.554076314E0;4.240274906E0;7.942400455E0;9.136564423E0
2.118392188E1;1.577558637E0;4.228054523E0;7.986223698E0;9.173053213E0
2.118637812E1;1.601663470E0;4.221992493E0;8.009112358E0;9.194369323E0
2.118795938E1;1.625107527E0;4.209743977E0;8.034596443E0;9.215077798E0
2.118992188E1;1.643734336E0;4.207033634E0;8.051154137E0;9.231580444E0
2.119192188E1;1.657544136E0;4.215767384E0;8.057963371E0;9.243966729E0
2.119392188E1;1.673594832E0;4.211084843E0;8.062340736E0;9.248540067E0
